message,label
"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",nonspam
Hi.what you think about match?,nonspam
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",nonspam
Dai i downloaded but there is only exe file which i can only run that exe after installing.,nonspam
It is only yesterday true true.,nonspam
K.k.how is your business now?,nonspam
3 pa but not selected.,nonspam
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,spam
I keep ten rs in my shelf:) buy two egg.,nonspam
I am late. I will be there at,nonspam
Well thats nice. Too bad i cant eat it,nonspam
I accidentally brought em home in the box,nonspam
Pls she needs to dat slowly or she will vomit more.,nonspam
I have to take exam with in march 3,nonspam
"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",nonspam
5 nights...We nt staying at port step liao...Too ex,nonspam
If I die I want u to have all my stuffs.,nonspam
OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,nonspam
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,nonspam
Prabha..i'm soryda..realy..frm heart i'm sory,nonspam
I re-met alex nichols from middle school and it turns out he's dealing!,nonspam
PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,spam
It means u could not keep ur words.,nonspam
"Nope, I'm still in the market",nonspam
I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,nonspam
YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,spam
Hey what how about your project. Started aha da.,nonspam
Ok cool. See ya then.,nonspam
Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,nonspam
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,nonspam
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,spam
Yeah I can still give you a ride,nonspam
"Jay wants to work out first, how's 4 sound?",nonspam
"Gud gud..k, chikku tke care.. sleep well gud nyt",nonspam
Its a part of checking IQ,nonspam
Hmm thinking lor...,nonspam
Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,nonspam
thanks for the temales it was wonderful. Thank. Have a great week.,nonspam
Thank you princess! I want to see your nice juicy booty...,nonspam
Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,nonspam
Gud ni8 dear..slp well..take care..swt dreams..Muah..,nonspam
U come n search tat vid..not finishd..,nonspam
"K I'm leaving soon, be there a little after 9",nonspam
Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,spam
"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",nonspam
You do your studies alone without anyones help. If you cant no need to study.,nonspam
Please tell me not all of my car keys are in your purse,nonspam
I didnt get anything da,nonspam
Ok... Sweet dreams...,nonspam
Well she's in for a big surprise!,nonspam
"As usual..iam fine, happy &amp; doing well..:)",nonspam
1 in cbe. 2 in chennai.,nonspam
Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,nonspam
If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,nonspam
I absolutely LOVE South Park! I only recently started watching the office.,nonspam
Did you see that film:),nonspam
Pls speak with me. I wont ask anything other then you friendship.,nonspam
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",nonspam
Gud ni8.swt drms.take care,nonspam
HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,nonspam
Anything lar then ü not going home 4 dinner?,nonspam
"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx",nonspam
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",spam
Did u fix the teeth?if not do it asap.ok take care.,nonspam
So u wan 2 come for our dinner tonight a not?,nonspam
"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",nonspam
Its too late:)but its k.wish you the same.,nonspam
"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",nonspam
Oh yeah clearly it's my fault,nonspam
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,nonspam
"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",nonspam
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,spam
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",nonspam
"Vikky, come around  &lt;TIME&gt; ..",nonspam
"And how you will do that, princess? :)",nonspam
I have gone into get info bt dont know what to do,nonspam
"Yeah, probably here for a while",nonspam
Sent me ur email id soon,nonspam
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",spam
I'm still pretty weak today .. Bad day ?,nonspam
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,nonspam
An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),nonspam
Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,nonspam
Dear where you. Call me,nonspam
Xy trying smth now. U eat already? We havent...,nonspam
Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,spam
I donno its in your genes or something,nonspam
XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,spam
Alex says he's not ok with you not being ok with it,nonspam
Are u coming to the funeral home,nonspam
My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,nonspam
I.ll hand her my phone to chat wit u,nonspam
Well good morning mr . Hows london treatin' ya treacle?,nonspam
I can't make it tonight,nonspam
At WHAT TIME should i come tomorrow,nonspam
About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,nonspam
"I can. But it will tell quite long, cos i haven't finish my film yet...",nonspam
Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,nonspam
Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,nonspam
Ill be at yours in about 3 mins but look out for me,nonspam
What you did in  leave.,nonspam
I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,nonspam
"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",nonspam
"yeah, that's what I was thinking",nonspam
K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,nonspam
Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,nonspam
My sister going to earn more than me da.,nonspam
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,spam
Hahaha..use your brain dear,nonspam
Jus finish watching tv... U?,nonspam
"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",nonspam
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",nonspam
Kothi print out marandratha.,nonspam
But we havent got da topic yet rite?,nonspam
Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,nonspam
"Thanks, I'll keep that in mind",nonspam
Aah bless! How's your arm?,nonspam
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",nonspam
"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",nonspam
What makes you most happy?,nonspam
Wishing you a wonderful week.,nonspam
Sweet heart how are you?,nonspam
"Sir, waiting for your letter.",nonspam
Dude im no longer a pisces. Im an aquarius now.,nonspam
X course it 2yrs. Just so her messages on messenger lik you r sending me,nonspam
I think steyn surely get one wicket:),nonspam
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",nonspam
"Garbage bags, eggs, jam, bread, hannaford wheat chex",nonspam
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,nonspam
Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,nonspam
My birthday is on feb  &lt;#&gt;  da. .,nonspam
So when do you wanna gym?,nonspam
You'd like that wouldn't you? Jerk!,nonspam
Are u awake? Is there snow there?,nonspam
And of course you should make a stink!,nonspam
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",spam
No go. No openings for that room 'til after thanksgiving without an upcharge.,nonspam
When you guys planning on coming over?,nonspam
Wat ü doing now?,nonspam
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",nonspam
No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,nonspam
Do I? I thought I put it back in the box,nonspam
I'm home...,nonspam
No one interested. May be some business plan.,nonspam
Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,nonspam
Good morning princess! Have a great day!,nonspam
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,nonspam
Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,nonspam
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",nonspam
Tell me something. Thats okay.,nonspam
Ok,nonspam
Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,nonspam
This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,nonspam
